Env	Meta	PF00034	PF00037	PF00005	PF13579	PF00534	PF01058	PF05239	PF00106	PF01613	PF13247	PF09459	PF10418	PF12139	PF01568	PF13360	PF00528	PF03404	PF00174	PF14306	PF00258	PF01547	PF12838	PF12831	PF07992	PF00890	PF02635	PF13193	PF04945	PF00557	PF00556	PF02826	PF00009	PF04173	PF04663	PF01553	PF04077	PF04879	PF13501	PF01292	PF13183	PF02662	PF05398	PF07682	PF06099	PF03916	PF07680	PF12798	PF00374	PF11511	PF13237	PF08669	PF00384	PF13442	PF00389	PF00205	PF00202	PF03967	PF09242	PF08770	PF02775	PF02776	PF00175	PF00171	PF07883	PF01370	PF02665	PF02910	PF01507	PF04358	PF01747	PF13746	PF00459	PF01571	PF01077	PF09084	PF01070	PF00124	PF10518	PF00501	PF03144	PF03460	PF00355	PF01583	PF00291	PF00111
sewage	4546374.3	0.0	777.0	4744.0	0.0	616.0	183.0	31.0	0.0	0.0	137.0	2.0	48.0	13.0	127.0	3.0	229.0	11.0	120.0	25.0	0.0	0.0	73.0	130.0	360.0	580.0	10.0	456.0	40.0	235.0	1.0	461.0	1511.0	1.0	11.0	60.0	6.0	132.0	37.0	5.0	11.0	51.0	0.0	0.0	3.0	21.0	1.0	0.0	131.0	0.0	125.0	58.0	398.0	31.0	146.0	52.0	1058.0	1.0	24.0	38.0	301.0	299.0	0.0	1741.0	143.0	687.0	0.0	178.0	0.0	55.0	65.0	47.0	317.0	248.0	61.0	39.0	0.0	17.0	114.0	2065.0	190.0	98.0	177.0	192.0	183.0	119.0
sewage	4546375.3	0.0	680.0	4496.0	0.0	590.0	177.0	5.0	0.0	0.0	128.0	4.0	36.0	8.0	125.0	1.0	177.0	11.0	108.0	19.0	0.0	0.0	58.0	131.0	270.0	478.0	6.0	369.0	44.0	166.0	3.0	437.0	1355.0	0.0	9.0	42.0	5.0	119.0	28.0	3.0	11.0	52.0	0.0	1.0	8.0	12.0	3.0	0.0	89.0	0.0	104.0	56.0	401.0	22.0	139.0	39.0	929.0	2.0	17.0	42.0	333.0	284.0	0.0	1568.0	136.0	567.0	0.0	149.0	0.0	45.0	64.0	40.0	296.0	239.0	82.0	35.0	0.0	17.0	103.0	1875.0	122.0	88.0	162.0	204.0	149.0	99.0
sewage	4546376.3	0.0	112.0	909.0	0.0	116.0	19.0	3.0	0.0	0.0	17.0	1.0	12.0	4.0	19.0	0.0	31.0	2.0	18.0	3.0	0.0	0.0	10.0	18.0	48.0	94.0	2.0	70.0	5.0	26.0	0.0	81.0	243.0	0.0	2.0	11.0	0.0	26.0	3.0	1.0	3.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	23.0	0.0	21.0	16.0	74.0	5.0	34.0	7.0	182.0	2.0	2.0	6.0	50.0	63.0	0.0	305.0	21.0	106.0	0.0	25.0	0.0	7.0	15.0	5.0	46.0	38.0	12.0	9.0	0.0	4.0	15.0	377.0	33.0	13.0	35.0	32.0	37.0	15.0
sludge	4441092.3	123.0	98.0	817.0	62.0	142.0	53.0	0.0	260.0	8.0	21.0	9.0	0.0	0.0	17.0	0.0	271.0	0.0	16.0	2.0	13.0	70.0	87.0	58.0	239.0	163.0	21.0	101.0	11.0	41.0	0.0	57.0	127.0	0.0	0.0	0.0	8.0	16.0	13.0	44.0	47.0	4.0	0.0	0.0	1.0	6.0	1.0	5.0	44.0	0.0	93.0	33.0	49.0	0.0	29.0	27.0	92.0	1.0	11.0	7.0	71.0	29.0	0.0	0.0	64.0	204.0	3.0	24.0	25.0	7.0	6.0	40.0	35.0	43.0	41.0	60.0	23.0	0.0	2.0	305.0	69.0	37.0	43.0	10.0	104.0	67.0
sludge	4441093.3	356.0	272.0	1888.0	172.0	390.0	75.0	0.0	658.0	28.0	44.0	23.0	0.0	0.0	66.0	0.0	474.0	0.0	7.0	0.0	0.0	110.0	252.0	136.0	527.0	417.0	3.0	246.0	32.0	76.0	0.0	107.0	307.0	0.0	3.0	0.0	0.0	55.0	6.0	67.0	124.0	17.0	0.0	0.0	3.0	23.0	0.0	9.0	96.0	0.0	258.0	34.0	149.0	253.0	45.0	62.0	177.0	0.0	7.0	6.0	194.0	104.0	0.0	0.0	92.0	478.0	4.0	55.0	54.0	1.0	0.0	109.0	47.0	71.0	68.0	104.0	67.0	0.0	19.0	661.0	144.0	67.0	102.0	15.0	253.0	164.0
sludge	4480719.3	0.0	6652.0	62639.0	0.0	2879.0	1066.0	313.0	0.0	0.0	178.0	0.0	503.0	1.0	189.0	5.0	6951.0	0.0	50.0	9.0	0.0	0.0	848.0	953.0	3098.0	2507.0	181.0	757.0	114.0	2812.0	15.0	6785.0	12719.0	0.0	0.0	347.0	2.0	130.0	7.0	15.0	42.0	191.0	0.0	0.0	3.0	5.0	0.0	2.0	482.0	0.0	1356.0	228.0	637.0	32.0	2247.0	1116.0	6766.0	0.0	12.0	23.0	3145.0	2880.0	0.0	5602.0	1913.0	3833.0	0.0	313.0	0.0	1.0	10.0	189.0	334.0	1166.0	138.0	1050.0	0.0	6.0	58.0	5115.0	1721.0	251.0	273.0	87.0	1700.0	367.0
sludge	4480764.3	0.0	6671.0	60840.0	0.0	2945.0	1039.0	339.0	0.0	0.0	143.0	0.0	457.0	3.0	157.0	8.0	6727.0	1.0	29.0	8.0	0.0	0.0	909.0	1046.0	3143.0	2602.0	186.0	599.0	89.0	2653.0	19.0	6666.0	12264.0	0.0	1.0	392.0	0.0	124.0	0.0	15.0	44.0	215.0	0.0	0.0	0.0	3.0	0.0	0.0	559.0	0.0	1403.0	239.0	554.0	18.0	2070.0	1037.0	5923.0	0.0	4.0	9.0	2974.0	2569.0	0.0	4519.0	1808.0	3812.0	0.0	253.0	0.0	2.0	16.0	174.0	282.0	1154.0	191.0	994.0	0.0	6.0	47.0	4355.0	1587.0	260.0	244.0	70.0	1629.0	339.0
sludge	4480776.3	0.0	6369.0	56089.0	0.0	2670.0	975.0	303.0	0.0	0.0	141.0	0.0	464.0	0.0	138.0	8.0	6202.0	0.0	15.0	4.0	0.0	0.0	866.0	990.0	2990.0	2332.0	184.0	510.0	75.0	2491.0	12.0	6085.0	11039.0	0.0	1.0	313.0	1.0	88.0	1.0	7.0	33.0	242.0	0.0	0.0	0.0	3.0	0.0	1.0	613.0	0.0	1384.0	224.0	428.0	8.0	1973.0	873.0	4780.0	0.0	0.0	2.0	2553.0	2283.0	0.0	3295.0	1669.0	3347.0	0.0	214.0	0.0	1.0	8.0	185.0	234.0	1077.0	155.0	831.0	0.0	15.0	45.0	3641.0	1381.0	241.0	227.0	63.0	1415.0	338.0
sludge	4480815.3	0.0	7368.0	64423.0	0.0	2890.0	1175.0	357.0	0.0	0.0	163.0	0.0	549.0	15.0	131.0	4.0	7690.0	0.0	12.0	20.0	0.0	0.0	984.0	1132.0	3435.0	2569.0	252.0	526.0	79.0	2788.0	10.0	7092.0	12859.0	0.0	2.0	368.0	0.0	107.0	2.0	7.0	40.0	232.0	0.0	0.0	0.0	5.0	0.0	0.0	759.0	0.0	1605.0	265.0	452.0	11.0	2149.0	1052.0	5209.0	0.0	3.0	4.0	2974.0	2821.0	0.0	3580.0	1935.0	3705.0	0.0	216.0	0.0	3.0	37.0	180.0	215.0	1182.0	226.0	801.0	0.0	11.0	56.0	3851.0	1639.0	261.0	232.0	71.0	1669.0	356.0
sludge	4480859.3	0.0	5119.0	48476.0	0.0	1864.0	854.0	235.0	0.0	0.0	104.0	0.0	406.0	4.0	53.0	1.0	6205.0	0.0	4.0	8.0	0.0	0.0	685.0	1033.0	2492.0	1893.0	175.0	397.0	38.0	1828.0	7.0	5449.0	9269.0	0.0	1.0	249.0	0.0	31.0	0.0	4.0	22.0	130.0	0.0	0.0	0.0	1.0	0.0	0.0	424.0	0.0	1133.0	169.0	179.0	4.0	1681.0	772.0	4019.0	0.0	0.0	0.0	2269.0	2039.0	0.0	2385.0	1558.0	2405.0	0.0	129.0	0.0	5.0	20.0	115.0	115.0	807.0	129.0	587.0	0.0	6.0	48.0	2612.0	1235.0	136.0	181.0	81.0	1181.0	219.0
sludge	4480861.3	0.0	5434.0	58718.0	0.0	2340.0	992.0	286.0	0.0	0.0	170.0	0.0	492.0	1.0	70.0	2.0	7229.0	1.0	14.0	0.0	0.0	0.0	798.0	1192.0	2820.0	2246.0	169.0	423.0	54.0	2265.0	10.0	5856.0	11781.0	0.0	5.0	329.0	0.0	73.0	3.0	10.0	22.0	141.0	0.0	0.0	3.0	2.0	0.0	1.0	606.0	0.0	1303.0	230.0	260.0	32.0	1787.0	824.0	4287.0	0.0	10.0	8.0	2296.0	2127.0	0.0	3079.0	1679.0	3254.0	0.0	181.0	0.0	1.0	13.0	143.0	200.0	881.0	198.0	621.0	0.0	3.0	59.0	3369.0	1638.0	192.0	290.0	65.0	1445.0	276.0
sludge	4480863.3	0.0	6817.0	67292.0	0.0	2919.0	1246.0	417.0	0.0	0.0	184.0	0.0	611.0	4.0	69.0	7.0	8455.0	2.0	24.0	3.0	0.0	0.0	959.0	1338.0	3287.0	2630.0	209.0	505.0	65.0	2745.0	13.0	6775.0	14312.0	0.0	0.0	360.0	0.0	61.0	0.0	5.0	35.0	230.0	0.0	0.0	0.0	3.0	0.0	0.0	720.0	0.0	1576.0	227.0	335.0	16.0	2008.0	1039.0	5161.0	0.0	1.0	1.0	2735.0	2683.0	0.0	3436.0	1853.0	3798.0	0.0	219.0	0.0	3.0	17.0	184.0	206.0	1008.0	199.0	626.0	0.0	2.0	76.0	4213.0	2037.0	218.0	315.0	108.0	1521.0	306.0
sludge	4480864.3	0.0	6270.0	67390.0	0.0	2521.0	1138.0	364.0	0.0	0.0	183.0	0.0	616.0	2.0	79.0	3.0	8619.0	2.0	62.0	4.0	0.0	0.0	863.0	1441.0	3194.0	2568.0	181.0	563.0	47.0	2617.0	17.0	6939.0	13901.0	0.0	4.0	375.0	2.0	63.0	1.0	13.0	26.0	140.0	0.0	0.0	0.0	7.0	0.0	0.0	647.0	0.0	1424.0	244.0	307.0	18.0	2077.0	1074.0	5276.0	0.0	1.0	2.0	2697.0	2685.0	0.0	3865.0	1865.0	3776.0	0.0	185.0	0.0	3.0	4.0	177.0	219.0	1061.0	166.0	641.0	0.0	3.0	67.0	4312.0	1922.0	183.0	323.0	128.0	1608.0	313.0
sludge	4480865.3	0.0	5696.0	58001.0	0.0	2174.0	978.0	297.0	0.0	0.0	151.0	0.0	512.0	2.0	36.0	4.0	7209.0	0.0	1.0	6.0	0.0	0.0	766.0	1064.0	2704.0	2072.0	173.0	353.0	47.0	2322.0	12.0	5954.0	11543.0	1.0	0.0	297.0	0.0	37.0	0.0	1.0	22.0	138.0	0.0	0.0	0.0	1.0	0.0	2.0	544.0	0.0	1285.0	207.0	158.0	5.0	1796.0	848.0	4281.0	0.0	0.0	0.0	2299.0	2170.0	0.0	2388.0	1632.0	3244.0	0.0	119.0	0.0	0.0	5.0	144.0	116.0	883.0	141.0	552.0	0.0	1.0	45.0	3267.0	1662.0	167.0	199.0	97.0	1292.0	222.0
sludge	4480867.3	0.0	8071.0	78222.0	0.0	2917.0	1367.0	403.0	0.0	0.0	166.0	0.0	747.0	1.0	52.0	3.0	10059.0	1.0	6.0	6.0	0.0	0.0	1144.0	1451.0	3800.0	2815.0	209.0	504.0	60.0	3089.0	17.0	8096.0	15750.0	0.0	0.0	418.0	0.0	57.0	0.0	2.0	27.0	238.0	0.0	0.0	0.0	2.0	0.0	0.0	691.0	0.0	1789.0	264.0	186.0	2.0	2353.0	1257.0	5844.0	0.0	0.0	0.0	3191.0	2999.0	0.0	3526.0	2320.0	4373.0	0.0	167.0	0.0	1.0	17.0	222.0	123.0	1184.0	183.0	740.0	0.0	7.0	50.0	4411.0	2192.0	223.0	298.0	101.0	1688.0	308.0
sludge	4494854.3	0.0	2938.0	18388.0	0.0	2213.0	744.0	134.0	0.0	0.0	705.0	82.0	67.0	79.0	676.0	21.0	1432.0	64.0	470.0	208.0	0.0	0.0	340.0	385.0	1481.0	2314.0	99.0	1609.0	328.0	921.0	9.0	1671.0	7040.0	0.0	70.0	264.0	37.0	437.0	307.0	47.0	58.0	65.0	0.0	1.0	66.0	101.0	0.0	1.0	1064.0	0.0	600.0	254.0	2192.0	115.0	606.0	337.0	3835.0	4.0	91.0	379.0	1443.0	1278.0	0.0	6946.0	673.0	3220.0	0.0	872.0	0.0	199.0	453.0	293.0	1281.0	1025.0	455.0	323.0	0.0	45.0	311.0	7724.0	935.0	549.0	1037.0	1150.0	1006.0	643.0
sludge	4494855.3	0.0	2885.0	17533.0	0.0	2248.0	808.0	143.0	0.0	0.0	765.0	108.0	84.0	86.0	720.0	15.0	1549.0	75.0	536.0	199.0	0.0	0.0	361.0	349.0	1511.0	2280.0	101.0	1584.0	263.0	904.0	10.0	1513.0	6853.0	1.0	90.0	303.0	33.0	417.0	299.0	49.0	74.0	79.0	0.0	1.0	65.0	114.0	2.0	0.0	1056.0	0.0	581.0	230.0	2060.0	92.0	565.0	361.0	3893.0	6.0	111.0	395.0	1455.0	1299.0	0.0	6796.0	685.0	3323.0	0.0	833.0	0.0	259.0	457.0	276.0	1304.0	1079.0	424.0	327.0	0.0	40.0	280.0	7701.0	975.0	550.0	986.0	1193.0	928.0	628.0
sludge	4494863.3	0.0	4937.0	16971.0	0.0	2596.0	501.0	98.0	0.0	0.0	420.0	3.0	256.0	39.0	559.0	13.0	1168.0	20.0	220.0	81.0	0.0	0.0	784.0	417.0	1541.0	1673.0	48.0	771.0	67.0	1137.0	2.0	1616.0	5841.0	1.0	1.0	185.0	3.0	335.0	41.0	22.0	74.0	342.0	1.0	30.0	1.0	86.0	1.0	5.0	358.0	0.0	989.0	164.0	1444.0	26.0	660.0	347.0	3257.0	4.0	19.0	51.0	1469.0	806.0	0.0	2731.0	638.0	3806.0	0.0	303.0	0.0	99.0	228.0	152.0	586.0	825.0	208.0	446.0	0.0	14.0	141.0	5111.0	841.0	164.0	203.0	373.0	578.0	325.0
sludge	4494888.3	0.0	2426.0	17635.0	0.0	2393.0	789.0	162.0	0.0	0.0	610.0	50.0	54.0	60.0	600.0	25.0	1784.0	46.0	583.0	168.0	0.0	0.0	350.0	559.0	1384.0	2147.0	53.0	1529.0	245.0	912.0	11.0	2024.0	6498.0	1.0	36.0	220.0	13.0	464.0	193.0	48.0	76.0	53.0	0.0	2.0	19.0	78.0	0.0	1.0	486.0	0.0	532.0	264.0	1868.0	92.0	665.0	322.0	4146.0	5.0	78.0	291.0	1430.0	1215.0	0.0	7432.0	856.0	3511.0	0.0	747.0	0.0	117.0	408.0	187.0	1227.0	1252.0	392.0	389.0	0.0	72.0	320.0	7410.0	893.0	503.0	966.0	989.0	778.0	508.0
sludge	4497349.3	0.0	242.0	1971.0	33.0	163.0	54.0	0.0	267.0	40.0	6.0	0.0	11.0	0.0	16.0	0.0	483.0	0.0	0.0	0.0	0.0	132.0	138.0	82.0	319.0	187.0	4.0	15.0	0.0	164.0	0.0	218.0	335.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	67.0	30.0	0.0	0.0	0.0	4.0	0.0	6.0	25.0	0.0	131.0	3.0	19.0	0.0	114.0	50.0	173.0	0.0	0.0	0.0	190.0	111.0	21.0	0.0	123.0	442.0	1.0	14.0	112.0	0.0	0.0	41.0	106.0	20.0	30.0	0.0	58.0	0.0	1.0	167.0	118.0	4.0	2.0	9.0	273.0	21.0
sludge	4521534.3	0.0	2764.0	17378.0	0.0	2915.0	942.0	60.0	0.0	0.0	514.0	61.0	55.0	29.0	480.0	16.0	1107.0	42.0	339.0	88.0	0.0	0.0	366.0	417.0	1865.0	2953.0	59.0	1266.0	191.0	1331.0	25.0	1883.0	8383.0	1.0	87.0	353.0	17.0	372.0	137.0	57.0	102.0	95.0	0.0	0.0	30.0	147.0	1.0	1.0	1622.0	0.0	579.0	390.0	1948.0	177.0	743.0	252.0	5077.0	14.0	47.0	173.0	1319.0	1149.0	0.0	7599.0	641.0	4998.0	0.0	1048.0	0.0	222.0	163.0	218.0	1453.0	1360.0	250.0	194.0	0.0	52.0	245.0	7265.0	1290.0	331.0	427.0	616.0	909.0	491.0
sludge	4522552.3	0.0	2764.0	17378.0	0.0	2915.0	942.0	60.0	0.0	0.0	514.0	61.0	55.0	29.0	480.0	16.0	1107.0	42.0	339.0	88.0	0.0	0.0	366.0	417.0	1865.0	2953.0	59.0	1266.0	191.0	1331.0	25.0	1883.0	8383.0	1.0	87.0	353.0	17.0	372.0	137.0	57.0	102.0	95.0	0.0	0.0	30.0	147.0	1.0	1.0	1622.0	0.0	579.0	390.0	1948.0	177.0	743.0	252.0	5077.0	14.0	47.0	173.0	1319.0	1149.0	0.0	7599.0	641.0	4998.0	0.0	1048.0	0.0	222.0	163.0	218.0	1453.0	1360.0	250.0	194.0	0.0	52.0	245.0	7265.0	1290.0	331.0	427.0	616.0	909.0	491.0
sludge	4524971.3	2554.0	6347.0	39083.0	381.0	10180.0	2059.0	0.0	12960.0	804.0	1430.0	274.0	128.0	33.0	1381.0	0.0	6989.0	0.0	899.0	173.0	0.0	1268.0	2702.0	1859.0	6901.0	9547.0	481.0	3621.0	388.0	4821.0	47.0	4439.0	14653.0	0.0	0.0	0.0	48.0	695.0	223.0	704.0	574.0	177.0	0.0	0.0	51.0	790.0	0.0	58.0	3230.0	0.0	2528.0	847.0	5276.0	0.0	1690.0	1348.0	10991.0	21.0	114.0	226.0	3369.0	2664.0	1245.0	0.0	1965.0	18141.0	992.0	2024.0	1441.0	423.0	257.0	840.0	2989.0	2905.0	727.0	0.0	1544.0	62.0	517.0	21033.0	0.0	627.0	1250.0	896.0	5620.0	1912.0
soil	4489643.3	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
soil	4489645.3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
soil	4489648.3	0.0	1.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soil	4489649.3	0.0	4.0	70.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	0.0	2.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	1.0	0.0	24.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	41.0	2.0	1.0	2.0	0.0	1.0	2.0
soil	4489654.3	0.0	5.0	66.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	2.0	0.0	2.0	81.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	20.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	28.0	1.0	0.0	7.0	4.0	3.0	3.0
soil	4489655.3	0.0	21.0	516.0	0.0	12.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	7.0	16.0	0.0	21.0	0.0	7.0	0.0	19.0	90.0	0.0	0.0	6.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	26.0	0.0	10.0	0.0	134.0	0.0	0.0	0.0	34.0	27.0	0.0	142.0	3.0	20.0	0.0	19.0	0.0	1.0	0.0	7.0	12.0	20.0	4.0	0.0	0.0	0.0	8.0	192.0	10.0	9.0	10.0	9.0	5.0	5.0
soil	4489656.3	0.0	8.0	231.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	5.0	0.0	9.0	0.0	6.0	52.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	6.0	0.0	58.0	0.0	0.0	0.0	15.0	4.0	0.0	84.0	3.0	9.0	0.0	8.0	0.0	1.0	0.0	2.0	12.0	6.0	2.0	2.0	0.0	0.0	1.0	87.0	7.0	8.0	5.0	10.0	1.0	5.0
soil	4497979.3	0.0	8.0	21.0	0.0	5.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	4.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	1.0	1.0	10.0	0.0	0.0	0.0	2.0	2.0	0.0	12.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	19.0	1.0	1.0	0.0	0.0	0.0	0.0
soil	4497980.3	0.0	3.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0
soil	4497981.3	0.0	7.0	50.0	0.0	4.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	19.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	5.0	10.0	0.0	5.0	0.0	6.0	0.0	3.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	6.0	0.0	0.0	1.0	14.0	0.0	0.0	0.0	3.0	5.0	0.0	26.0	1.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	5.0	2.0	2.0	0.0	0.0	1.0	32.0	1.0	2.0	3.0	0.0	3.0	0.0
soil	4497982.3	0.0	6.0	63.0	0.0	8.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	8.0	0.0	9.0	0.0	6.0	0.0	2.0	21.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	18.0	0.0	0.0	0.0	4.0	5.0	0.0	31.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	4.0	1.0	0.0	0.0	0.0	0.0	45.0	4.0	2.0	2.0	1.0	1.0	1.0
soil	4497983.3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soil	4497984.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0
soil	4497985.3	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
