Genera	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Sodalis	4.1387302375631155e-05	7.298737318443909e-05	4.625346901017576e-05	4.8988389751628865e-05	5.705808513066301e-05	4.816955684007707e-05	8.648773315651397e-05	2.612603197826314e-05	6.794170601623807e-05	0.0	4.2211903756859436e-05	6.116394996788892e-05
Natrialbaceae unclassified	4.1387302375631155e-05	7.298737318443909e-05	9.250693802035152e-05	0.00012247097437907215	0.0	0.00014450867052023122	5.765848877100931e-05	5.225206395652628e-05	6.794170601623807e-05	0.00014988009592326138	8.442380751371887e-05	0.00015290987491972232
Neisseriales unclassified	4.1387302375631155e-05	0.0	0.0	0.00012247097437907215	5.705808513066301e-05	9.633911368015414e-05	0.0	2.612603197826314e-05	3.3970853008119036e-05	0.0	0.0	9.174592495183338e-05
Natrialba	4.1387302375631155e-05	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	0.0	5.765848877100931e-05	5.225206395652628e-05	6.794170601623807e-05	0.0	8.442380751371887e-05	0.00012232789993577784
Dermacoccus	4.1387302375631155e-05	7.298737318443909e-05	4.625346901017576e-05	2.4494194875814433e-05	0.00011411617026132602	0.00014450867052023122	2.8829244385504656e-05	5.225206395652628e-05	6.794170601623807e-05	0.00011241007194244605	4.2211903756859436e-05	0.0
Natrinema	4.1387302375631155e-05	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	0.0	0.0	2.612603197826314e-05	0.0	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Moritella	4.1387302375631155e-05	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	6.116394996788892e-05
Spirochaetes unclassified	4.1387302375631155e-05	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	0.0	3.058197498394446e-05
Morganella	4.1387302375631155e-05	0.0	0.0	0.0	5.705808513066301e-05	4.816955684007707e-05	0.0	2.612603197826314e-05	0.0	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Methanomicrobiaceae unclassified	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Teredinibacter	4.1387302375631155e-05	0.0	2.312673450508788e-05	9.797677950325773e-05	8.558712769599452e-05	4.816955684007707e-05	2.8829244385504656e-05	2.612603197826314e-05	0.0001019125590243571	0.00011241007194244605	0.0	0.0
Elusimicrobia unclassified	4.1387302375631155e-05	0.0	0.0	0.0	0.0	4.816955684007707e-05	0.0	0.0	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Marinobacterium	4.1387302375631155e-05	0.0	4.625346901017576e-05	2.4494194875814433e-05	0.0005135227661759672	0.0	2.8829244385504656e-05	0.0001306301598913157	3.3970853008119036e-05	0.0	0.0	0.0
Aquimarina	4.1387302375631155e-05	0.0	2.312673450508788e-05	0.0	0.0	0.0	2.8829244385504656e-05	2.612603197826314e-05	3.3970853008119036e-05	3.7470023980815345e-05	4.2211903756859436e-05	3.058197498394446e-05
Elizabethkingia	4.1387302375631155e-05	0.00014597474636887818	4.625346901017576e-05	7.34825846274433e-05	5.705808513066301e-05	0.0	0.00011531697754201862	7.837809593478942e-05	0.0	3.7470023980815345e-05	0.0	0.00012232789993577784
Tatlockia	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera	4.1387302375631155e-05	7.298737318443909e-05	4.625346901017576e-05	4.8988389751628865e-05	0.00011411617026132602	9.633911368015414e-05	0.0	7.837809593478942e-05	0.0001019125590243571	0.00018735011990407674	4.2211903756859436e-05	0.00018349184990366677
Dysgonomonas	4.1387302375631155e-05	0.00014597474636887818	2.312673450508788e-05	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	3.058197498394446e-05
Mesoniviridae unclassified	4.1387302375631155e-05	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
TACK group unclassified	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Syntrophomonadaceae unclassified	4.1387302375631155e-05	0.0	0.0	0.0	2.8529042565331506e-05	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Syntrophaceae unclassified	4.1387302375631155e-05	0.0	2.312673450508788e-05	2.4494194875814433e-05	2.8529042565331506e-05	4.816955684007707e-05	5.765848877100931e-05	2.612603197826314e-05	0.0001019125590243571	0.0	8.442380751371887e-05	9.174592495183338e-05
Synergistales unclassified	4.1387302375631155e-05	7.298737318443909e-05	4.625346901017576e-05	0.0	0.0	0.00024084778420038535	2.8829244385504656e-05	0.0001306301598913157	3.3970853008119036e-05	7.494004796163069e-05	0.0001266357112705783	0.00012232789993577784
Draconibacterium	4.1387302375631155e-05	0.0019706590759798557	0.0015263644773358001	2.4494194875814433e-05	0.0020540910647038686	4.816955684007707e-05	0.00020180471069853258	0.001672066046608841	6.794170601623807e-05	0.0	4.2211903756859436e-05	6.116394996788892e-05
Beijerinckia	4.1387302375631155e-05	0.0	0.0	0.0002939303385097732	0.0	0.0	0.00017297546631302795	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Methylacidiphilum	4.1387302375631155e-05	0.0	0.0	2.4494194875814433e-05	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	0.0	3.058197498394446e-05
Methylobacter	4.1387302375631155e-05	0.0	0.0001387604070305273	0.00017145936413070101	0.00019970329795732054	0.0003371868978805395	0.0003171216882405512	0.0001306301598913157	0.00023779597105683323	0.0003747002398081535	0.0003376952300548755	0.00015290987491972232
Dokdonia	4.1387302375631155e-05	0.0002189621195533173	6.938020351526365e-05	2.4494194875814433e-05	0.0	0.0	0.00011531697754201862	0.0	0.0	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Dictyostelium	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Dictyosteliida unclassified	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptacidiphilus	4.1387302375631155e-05	7.298737318443909e-05	4.625346901017576e-05	2.4494194875814433e-05	5.705808513066301e-05	9.633911368015414e-05	2.8829244385504656e-05	2.612603197826314e-05	6.794170601623807e-05	7.494004796163069e-05	0.0001266357112705783	6.116394996788892e-05
Staphylococcus	4.1387302375631155e-05	0.0002189621195533173	2.312673450508788e-05	2.4494194875814433e-05	2.8529042565331506e-05	0.0	0.00011531697754201862	0.0	0.00013588341203247614	7.494004796163069e-05	0.0001266357112705783	6.116394996788892e-05
Staphylococcaceae unclassified	4.1387302375631155e-05	0.00014597474636887818	4.625346901017576e-05	2.4494194875814433e-05	0.0	4.816955684007707e-05	0.0	2.612603197826314e-05	0.0	0.0	0.0	3.058197498394446e-05
Methylovorus	4.1387302375631155e-05	7.298737318443909e-05	2.312673450508788e-05	0.00012247097437907215	5.705808513066301e-05	0.0	5.765848877100931e-05	2.612603197826314e-05	6.794170601623807e-05	0.0	0.0	3.058197498394446e-05
Desulfotomaculum	4.1387302375631155e-05	7.298737318443909e-05	6.938020351526365e-05	0.0	0.0	0.0	0.0	7.837809593478942e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.00016884761502743774	3.058197498394446e-05
Mitsuokella	4.1387302375631155e-05	0.0	0.0	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	7.837809593478942e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Mobilicoccus	4.1387302375631155e-05	0.0	0.0	0.0	0.0	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Modestobacter	4.1387302375631155e-05	0.0	0.0	2.4494194875814433e-05	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Neorickettsia	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Selenomonas	4.1387302375631155e-05	0.0	6.938020351526365e-05	0.0001469651692548866	5.705808513066301e-05	0.00024084778420038535	0.00014414622192752329	0.000182882223847842	0.00023779597105683323	0.00014988009592326138	0.00021105951878429716	0.0002752377748555002
Borreliella	4.1387302375631155e-05	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.3970853008119036e-05	0.0	0.0	3.058197498394446e-05
Polaromonas	4.1387302375631155e-05	0.0	4.625346901017576e-05	0.0003919071180130309	2.8529042565331506e-05	0.0	2.8829244385504656e-05	0.00020900825582610512	0.0002038251180487142	0.0	0.0003376952300548755	0.00015290987491972232
Rickettsiales unclassified	4.1387302375631155e-05	7.298737318443909e-05	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	4.2211903756859436e-05	3.058197498394446e-05
Candidate division Zixibacteria unclassified	4.1387302375631155e-05	0.0	0.0	2.4494194875814433e-05	5.705808513066301e-05	4.816955684007707e-05	2.8829244385504656e-05	2.612603197826314e-05	0.0	3.7470023980815345e-05	0.000675390460109751	3.058197498394446e-05
Peptococcaceae unclassified	4.1387302375631155e-05	0.0002189621195533173	0.0001387604070305273	0.00022044775388232988	5.705808513066301e-05	0.0003371868978805395	5.765848877100931e-05	0.0001306301598913157	0.00023779597105683323	3.7470023980815345e-05	0.00042211903756859433	0.0002752377748555002
Chlamydiae unclassified	4.1387302375631155e-05	0.0	4.625346901017576e-05	0.0	0.0	4.816955684007707e-05	2.8829244385504656e-05	2.612603197826314e-05	0.0	0.0	0.0	0.0
Candidatus Atribacteria unclassified	4.1387302375631155e-05	7.298737318443909e-05	4.625346901017576e-05	0.0	5.705808513066301e-05	4.816955684007707e-05	2.8829244385504656e-05	0.0003135123837391577	3.3970853008119036e-05	0.0	0.00037990713381173493	0.00012232789993577784
Candidatus Blochmannia	4.1387302375631155e-05	0.0	2.312673450508788e-05	0.0	2.8529042565331506e-05	0.0	0.0	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Chitinilyticum	4.1387302375631155e-05	7.298737318443909e-05	0.0	0.0	2.8529042565331506e-05	0.0	0.00011531697754201862	0.00010450412791305256	0.0	0.0	4.2211903756859436e-05	3.058197498394446e-05
Haloarcula	4.1387302375631155e-05	0.0	6.938020351526365e-05	0.0	0.0	4.816955684007707e-05	0.00011531697754201862	7.837809593478942e-05	0.00013588341203247614	0.00011241007194244605	8.442380751371887e-05	0.00021407382488761124
Cellvibrionales unclassified	4.1387302375631155e-05	0.0	4.625346901017576e-05	9.797677950325773e-05	0.0	4.816955684007707e-05	8.648773315651397e-05	2.612603197826314e-05	0.0	3.7470023980815345e-05	0.0	3.058197498394446e-05
Cellvibrionaceae unclassified	4.1387302375631155e-05	0.0	2.312673450508788e-05	2.4494194875814433e-05	0.0	0.0	0.0	2.612603197826314e-05	0.0	0.0	4.2211903756859436e-05	0.0
Planctomycetia unclassified	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	5.765848877100931e-05	0.0	6.794170601623807e-05	0.0	0.0	0.0
Candidatus Fervidibacteria unclassified	4.1387302375631155e-05	7.298737318443909e-05	2.312673450508788e-05	0.0	0.0	4.816955684007707e-05	5.765848877100931e-05	0.0	3.3970853008119036e-05	0.0	4.2211903756859436e-05	9.174592495183338e-05
Candidatus Hydrogenedentes unclassified	4.1387302375631155e-05	0.0	4.625346901017576e-05	2.4494194875814433e-05	5.705808513066301e-05	4.816955684007707e-05	5.765848877100931e-05	0.00010450412791305256	0.0001019125590243571	0.00018735011990407674	8.442380751371887e-05	6.116394996788892e-05
Psychroflexus	4.1387302375631155e-05	0.0	4.625346901017576e-05	4.8988389751628865e-05	0.0	4.816955684007707e-05	0.0	2.612603197826314e-05	0.0	0.0	0.0	0.0
Brachybacterium	4.1387302375631155e-05	0.0	0.0001387604070305273	9.797677950325773e-05	5.705808513066301e-05	4.816955684007707e-05	0.00014414622192752329	7.837809593478942e-05	0.0001019125590243571	0.00018735011990407674	0.0002532714225411566	0.00018349184990366677
Ponticaulis	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porticoccaceae unclassified	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prauserella	4.1387302375631155e-05	0.0	4.625346901017576e-05	2.4494194875814433e-05	2.8529042565331506e-05	9.633911368015414e-05	5.765848877100931e-05	5.225206395652628e-05	3.3970853008119036e-05	0.0	0.00016884761502743774	6.116394996788892e-05
Candidatus Wolfebacteria unclassified	4.1387302375631155e-05	0.0	6.938020351526365e-05	2.4494194875814433e-05	2.8529042565331506e-05	9.633911368015414e-05	5.765848877100931e-05	7.837809593478942e-05	3.3970853008119036e-05	0.0	0.00016884761502743774	3.058197498394446e-05
Pseudonocardia	4.1387302375631155e-05	0.0	4.625346901017576e-05	7.34825846274433e-05	8.558712769599452e-05	9.633911368015414e-05	0.00020180471069853258	0.0001306301598913157	0.0001019125590243571	0.00014988009592326138	8.442380751371887e-05	0.00039756567479127804
Candidatus Uhrbacteria unclassified	4.1387302375631155e-05	0.00014597474636887818	6.938020351526365e-05	4.8988389751628865e-05	0.00014264521282665753	0.0003371868978805395	0.00014414622192752329	0.00015675619186957885	0.00016985426504059517	0.00026229016786570743	8.442380751371887e-05	0.00012232789993577784
Promicromonospora	4.1387302375631155e-05	0.0	4.625346901017576e-05	7.34825846274433e-05	0.0	9.633911368015414e-05	8.648773315651397e-05	2.612603197826314e-05	6.794170601623807e-05	0.0	0.0001266357112705783	0.00012232789993577784
Promicromonosporaceae unclassified	4.1387302375631155e-05	0.0	0.0	0.0	2.8529042565331506e-05	4.816955684007707e-05	5.765848877100931e-05	0.0	0.0	0.0	0.0	0.0
Propionibacteriales unclassified	4.1387302375631155e-05	0.0	6.938020351526365e-05	4.8988389751628865e-05	2.8529042565331506e-05	9.633911368015414e-05	0.00011531697754201862	0.000182882223847842	0.0	7.494004796163069e-05	0.0	0.0
Candidatus Pacebacteria unclassified	4.1387302375631155e-05	0.0	0.0	4.8988389751628865e-05	2.8529042565331506e-05	4.816955684007707e-05	5.765848877100931e-05	5.225206395652628e-05	0.0	3.7470023980815345e-05	4.2211903756859436e-05	0.0
Candidatus Paracaedibacteraceae unclassified	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	2.8829244385504656e-05	0.0	0.0	0.0	0.0	3.058197498394446e-05
Candidatus Parcubacteria unclassified	4.1387302375631155e-05	7.298737318443909e-05	2.312673450508788e-05	0.0	2.8529042565331506e-05	0.0003371868978805395	5.765848877100931e-05	0.0	0.0	0.0	0.0	0.0004893115997431114
Candidatus Peribacteria unclassified	4.1387302375631155e-05	0.0	2.312673450508788e-05	0.0	2.8529042565331506e-05	9.633911368015414e-05	5.765848877100931e-05	0.0	0.0	0.0	0.0	3.058197498394446e-05
Chlamydiales unclassified	4.1387302375631155e-05	0.0	0.00011563367252543941	2.4494194875814433e-05	2.8529042565331506e-05	0.0	0.0	2.612603197826314e-05	3.3970853008119036e-05	0.0	0.0	3.058197498394446e-05
Chlorobaculum	4.1387302375631155e-05	0.0	6.938020351526365e-05	0.0	0.00019970329795732054	0.0	0.00037478017701156053	5.225206395652628e-05	0.0002038251180487142	3.7470023980815345e-05	0.0007598142676234699	0.0004893115997431114
Pedobacter	4.1387302375631155e-05	7.298737318443909e-05	2.312673450508788e-05	0.0	5.705808513066301e-05	0.0	5.765848877100931e-05	0.0	6.794170601623807e-05	3.7470023980815345e-05	0.0	3.058197498394446e-05
Candidate division WWE3 unclassified	4.1387302375631155e-05	0.0	2.312673450508788e-05	7.34825846274433e-05	2.8529042565331506e-05	0.00014450867052023122	2.8829244385504656e-05	2.612603197826314e-05	3.3970853008119036e-05	3.7470023980815345e-05	0.0	6.116394996788892e-05
Shimia	4.1387302375631155e-05	0.0	0.00041628122109158184	0.0004653897026404742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrosococcus	4.1387302375631155e-05	0.0	4.625346901017576e-05	4.8988389751628865e-05	8.558712769599452e-05	9.633911368015414e-05	0.00011531697754201862	0.0	6.794170601623807e-05	7.494004796163069e-05	0.0001266357112705783	6.116394996788892e-05
Serinicoccus	4.1387302375631155e-05	0.0	2.312673450508788e-05	0.0	2.8529042565331506e-05	0.0	0.0	2.612603197826314e-05	6.794170601623807e-05	3.7470023980815345e-05	4.2211903756859436e-05	6.116394996788892e-05
Marinimicrobia unclassified	4.1387302375631155e-05	0.00029194949273775636	6.938020351526365e-05	0.00019595355900651546	0.00011411617026132602	9.633911368015414e-05	0.00020180471069853258	0.00010450412791305256	0.0002038251180487142	0.00011241007194244605	0.0003376952300548755	0.00015290987491972232
Selenomonadales unclassified	4.1387302375631155e-05	0.0	2.312673450508788e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	3.058197498394446e-05
Brevibacterium	4.1387302375631155e-05	0.0	0.0	0.0	2.8529042565331506e-05	0.0	2.8829244385504656e-05	2.612603197826314e-05	0.0001019125590243571	0.0	8.442380751371887e-05	0.0
Nitrospirae unclassified	4.1387302375631155e-05	0.0	0.0	2.4494194875814433e-05	2.8529042565331506e-05	0.0	5.765848877100931e-05	5.225206395652628e-05	3.3970853008119036e-05	0.00011241007194244605	4.2211903756859436e-05	6.116394996788892e-05
Cryobacterium	4.1387302375631155e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.612603197826314e-05	3.3970853008119036e-05	0.0	4.2211903756859436e-05	0.0
Oceanimonas	4.1387302375631155e-05	0.0	0.0002543940795559667	2.4494194875814433e-05	0.0	0.0	0.0	0.00020900825582610512	0.0	0.0	0.0	0.0
Oceanospirillales unclassified	4.1387302375631155e-05	0.0	4.625346901017576e-05	0.00017145936413070101	0.00011411617026132602	4.816955684007707e-05	8.648773315651397e-05	2.612603197826314e-05	0.00016985426504059517	7.494004796163069e-05	0.0	0.00012232789993577784
Salinicoccus	4.1387302375631155e-05	7.298737318443909e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7470023980815345e-05	0.0	0.0
Salinibacter	4.1387302375631155e-05	0.0002189621195533173	4.625346901017576e-05	7.34825846274433e-05	8.558712769599452e-05	9.633911368015414e-05	2.8829244385504656e-05	0.0001306301598913157	6.794170601623807e-05	7.494004796163069e-05	0.00037990713381173493	0.00039756567479127804
Crenarchaeota unclassified	4.1387302375631155e-05	0.0	0.0	0.0	2.8529042565331506e-05	4.816955684007707e-05	2.8829244385504656e-05	0.0	0.0	0.0	0.0	0.0
Oerskovia	4.1387302375631155e-05	0.0	4.625346901017576e-05	2.4494194875814433e-05	8.558712769599452e-05	4.816955684007707e-05	5.765848877100931e-05	7.837809593478942e-05	6.794170601623807e-05	7.494004796163069e-05	8.442380751371887e-05	6.116394996788892e-05
Coxiellaceae unclassified	4.1387302375631155e-05	0.0	2.312673450508788e-05	0.0	0.0	9.633911368015414e-05	0.0	0.0	0.0	0.0	4.2211903756859436e-05	0.0
Olleya	4.1387302375631155e-05	0.0	0.0	0.0	8.558712769599452e-05	0.0	5.765848877100931e-05	0.0	0.0	0.0	0.0	0.0
